order_id,customer_id,order_value,product_category,return_ratio,returns_velocity_30d,days_since_purchase,payment_method,is_fraud
ORD-00009061,CUST-00291,82.96,Home & Garden,0.257,0,3,Credit Card,0
ORD-00009062,CUST-02914,92.76,Electronics,0.323,1,1,Gift Card,0
ORD-00009063,CUST-08658,124.03,Home & Garden,0.163,1,24,Credit Card,0
ORD-00009064,CUST-08223,47.92,Toys,0.184,0,6,Credit Card,0
ORD-00009065,CUST-02108,129.68,Clothing,0.24,1,9,Credit Card,0
ORD-00009066,CUST-00784,67.11,Toys,0.078,1,7,Debit Card,0
ORD-00009067,CUST-05939,43.94,Clothing,0.095,2,2,Credit Card,0
ORD-00009068,CUST-03950,142.42,Clothing,0.098,0,2,Credit Card,0
ORD-00009069,CUST-03895,296.88,Clothing,0.22,1,7,Credit Card,0
ORD-00009070,CUST-05117,160.75,Clothing,0.291,0,11,Credit Card,0
ORD-00009071,CUST-03097,188.37,Electronics,0.118,0,7,Debit Card,0
ORD-00009072,CUST-08220,59.35,Electronics,0.147,1,6,Debit Card,0
ORD-00009073,CUST-01944,25.08,Electronics,0.032,0,10,Credit Card,0
ORD-00009074,CUST-03682,296.52,Electronics,0.293,0,2,Debit Card,0
ORD-00009075,CUST-02325,465.73,Clothing,0.063,0,10,Debit Card,0
ORD-00009076,CUST-07155,309.28,Clothing,0.084,1,4,Credit Card,0
ORD-00009077,CUST-05173,68.81,Electronics,0.042,1,8,Credit Card,0
ORD-00009078,CUST-05625,35.74,Toys,0.187,1,3,Debit Card,0
ORD-00009079,CUST-00144,38.38,Electronics,0.376,2,2,Debit Card,0
ORD-00009080,CUST-03315,23.41,Clothing,0.123,0,1,PayPal,0
ORD-00009081,CUST-04110,82.61,Electronics,0.125,0,12,Credit Card,0
ORD-00009082,CUST-03919,325.23,Electronics,0.285,1,2,Credit Card,1
ORD-00009083,CUST-09174,80.37,Electronics,0.028,1,4,Credit Card,0
ORD-00009084,CUST-01834,114.65,Clothing,0.181,0,11,Credit Card,0
ORD-00009085,CUST-08702,270.56,Home & Garden,0.185,2,5,Credit Card,0
ORD-00009086,CUST-03926,65.15,Electronics,0.324,0,2,Debit Card,0
ORD-00009087,CUST-01219,458.71,Clothing,0.359,0,2,Credit Card,0
ORD-00009088,CUST-05441,443.05,Electronics,0.088,0,4,Credit Card,0
ORD-00009089,CUST-03117,81.05,Home & Garden,0.245,0,6,Debit Card,0
ORD-00009090,CUST-01139,56.71,Home & Garden,0.07,1,4,Credit Card,0
ORD-00009091,CUST-07811,157.24,Electronics,0.198,0,17,Credit Card,0
ORD-00009092,CUST-07087,68.17,Clothing,0.238,0,1,Credit Card,0
ORD-00009093,CUST-06865,35.69,Toys,0.095,0,4,Credit Card,0
ORD-00009094,CUST-02017,250.88,Clothing,0.306,0,10,Credit Card,0
ORD-00009095,CUST-04813,238.21,Clothing,0.107,1,16,Credit Card,0
ORD-00009096,CUST-04669,101.94,Clothing,0.193,1,4,Credit Card,0
ORD-00009097,CUST-06584,32.78,Clothing,0.205,1,8,Credit Card,0
ORD-00009098,CUST-09992,33.66,Toys,0.164,0,7,Debit Card,0
ORD-00009099,CUST-06201,98.08,Toys,0.118,0,2,Gift Card,1
ORD-00009100,CUST-05018,60.35,Home & Garden,0.134,2,8,Credit Card,0
ORD-00009101,CUST-04166,68.52,Clothing,0.184,0,3,Debit Card,0
ORD-00009102,CUST-09292,203.89,Clothing,0.105,1,11,Credit Card,0
ORD-00009103,CUST-08541,161.83,Clothing,0.254,0,15,Credit Card,0
ORD-00009104,CUST-08852,271.11,Toys,0.108,1,5,Credit Card,0
ORD-00009105,CUST-00397,40.75,Home & Garden,0.104,0,1,Credit Card,0
ORD-00009106,CUST-03245,68.41,Clothing,0.107,0,10,Debit Card,0
ORD-00009107,CUST-04469,165.2,Electronics,0.463,0,5,Credit Card,0
ORD-00009108,CUST-00402,128.83,Clothing,0.032,0,1,PayPal,0
ORD-00009109,CUST-01492,306.71,Toys,0.061,0,3,Credit Card,0
ORD-00009110,CUST-08481,126.02,Clothing,0.198,0,3,Credit Card,0
ORD-00009111,CUST-05744,394.84,Electronics,0.106,0,10,Credit Card,0
ORD-00009112,CUST-07116,138.66,Electronics,0.048,1,4,PayPal,0
ORD-00009113,CUST-05186,210.55,Clothing,0.015,1,7,Gift Card,0
ORD-00009114,CUST-09727,69.49,Beauty,0.183,0,5,Credit Card,0
ORD-00009115,CUST-07794,91.05,Toys,0.2,0,10,Credit Card,0
ORD-00009116,CUST-08811,186.56,Beauty,0.086,0,9,Credit Card,0
ORD-00009117,CUST-06443,327.14,Home & Garden,0.111,1,5,Debit Card,0
ORD-00009118,CUST-08933,161.32,Clothing,0.238,1,2,Debit Card,0
ORD-00009119,CUST-03211,84.22,Clothing,0.155,0,4,Credit Card,0
ORD-00009120,CUST-08657,270.93,Clothing,0.069,0,2,Credit Card,0
ORD-00009121,CUST-09836,15.59,Home & Garden,0.246,3,23,Credit Card,0
ORD-00009122,CUST-01782,28.85,Clothing,0.315,1,21,Debit Card,0
ORD-00009123,CUST-07212,155.29,Clothing,0.016,0,5,Credit Card,0
ORD-00009124,CUST-01094,91.04,Electronics,0.092,0,1,PayPal,0
ORD-00009125,CUST-06528,146.12,Electronics,0.137,0,4,Credit Card,0
ORD-00009126,CUST-02172,94.78,Home & Garden,0.037,0,16,Debit Card,0
ORD-00009127,CUST-09675,142.13,Beauty,0.159,0,3,Credit Card,0
ORD-00009128,CUST-00205,46.92,Clothing,0.14,1,7,Debit Card,0
ORD-00009129,CUST-08724,142.08,Electronics,0.166,0,2,PayPal,0
ORD-00009130,CUST-06499,199.44,Beauty,0.228,0,13,Credit Card,0
ORD-00009131,CUST-01012,238.99,Home & Garden,0.087,0,16,Credit Card,0
ORD-00009132,CUST-05107,450.72,Clothing,0.198,0,7,Credit Card,0
ORD-00009133,CUST-04751,109.43,Clothing,0.122,0,7,PayPal,0
ORD-00009134,CUST-08453,112.07,Clothing,0.116,0,4,Credit Card,0
ORD-00009135,CUST-00425,26.61,Clothing,0.285,2,9,Credit Card,0
ORD-00009136,CUST-03669,58.84,Beauty,0.285,0,5,Gift Card,0
ORD-00009137,CUST-02097,77.13,Electronics,0.109,0,10,Debit Card,0
ORD-00009138,CUST-04334,208.57,Electronics,0.42,0,25,Debit Card,0
ORD-00009139,CUST-08549,55.21,Electronics,0.133,0,13,Debit Card,0
ORD-00009140,CUST-08516,170.22,Clothing,0.071,0,6,Credit Card,0
ORD-00009141,CUST-08471,89.9,Electronics,0.255,0,28,PayPal,0
ORD-00009142,CUST-04912,78.12,Electronics,0.306,0,7,Credit Card,0
ORD-00009143,CUST-09794,109.85,Electronics,0.186,0,1,Debit Card,0
ORD-00009144,CUST-06544,65.83,Electronics,0.142,1,10,Credit Card,0
ORD-00009145,CUST-07650,63.86,Clothing,0.199,0,13,Gift Card,0
ORD-00009146,CUST-01867,23.02,Electronics,0.206,0,2,PayPal,0
ORD-00009147,CUST-04823,73.82,Clothing,0.049,0,8,Credit Card,0
ORD-00009148,CUST-09139,61.32,Clothing,0.015,1,18,Credit Card,0
ORD-00009149,CUST-04787,59.57,Electronics,0.168,0,3,Debit Card,0
ORD-00009150,CUST-08173,125.65,Clothing,0.174,0,7,Credit Card,0
ORD-00009151,CUST-05687,152.46,Toys,0.13,1,3,Credit Card,0
ORD-00009152,CUST-00885,108.39,Beauty,0.161,3,11,Credit Card,0
ORD-00009153,CUST-01383,199.6,Electronics,0.192,0,7,Credit Card,0
ORD-00009154,CUST-05293,142.66,Home & Garden,0.197,1,4,PayPal,0
ORD-00009155,CUST-01620,71.09,Clothing,0.091,0,1,PayPal,0
ORD-00009156,CUST-00625,62.16,Electronics,0.158,0,21,Gift Card,0
ORD-00009157,CUST-07391,115.61,Electronics,0.118,0,5,Credit Card,0
ORD-00009158,CUST-06714,142.45,Clothing,0.079,0,12,Credit Card,0
ORD-00009159,CUST-00322,275.41,Clothing,0.07,0,4,Credit Card,0
ORD-00009160,CUST-00313,233.44,Clothing,0.456,1,14,Debit Card,0
ORD-00009161,CUST-09133,58.37,Home & Garden,0.481,1,2,Credit Card,0
ORD-00009162,CUST-02294,82.96,Electronics,0.276,2,2,Credit Card,0
ORD-00009163,CUST-08941,153.98,Clothing,0.228,0,3,Credit Card,0
ORD-00009164,CUST-09317,211.54,Clothing,0.144,0,1,Credit Card,0
ORD-00009165,CUST-04630,190.79,Clothing,0.043,0,5,Credit Card,0
ORD-00009166,CUST-01818,85.53,Toys,0.14,0,5,Credit Card,0
ORD-00009167,CUST-06406,33.01,Home & Garden,0.248,1,1,Debit Card,0
ORD-00009168,CUST-03622,40.48,Toys,0.222,0,4,Debit Card,0
ORD-00009169,CUST-01369,111.96,Clothing,0.102,0,2,Credit Card,0
ORD-00009170,CUST-07673,118.37,Clothing,0.354,1,15,Debit Card,0
ORD-00009171,CUST-02068,37.38,Clothing,0.045,0,5,Credit Card,0
ORD-00009172,CUST-05793,93.28,Clothing,0.498,0,22,PayPal,0
ORD-00009173,CUST-06396,149.15,Clothing,0.179,0,3,Credit Card,0
ORD-00009174,CUST-00752,35.84,Home & Garden,0.165,0,3,Credit Card,0
ORD-00009175,CUST-07025,217.89,Clothing,0.192,1,3,Credit Card,0
ORD-00009176,CUST-03270,66.55,Electronics,0.12,0,3,Credit Card,0
ORD-00009177,CUST-08832,246.19,Home & Garden,0.039,0,11,Credit Card,0
ORD-00009178,CUST-09132,58.75,Beauty,0.385,0,3,Credit Card,0
ORD-00009179,CUST-07669,39.59,Clothing,0.174,0,3,Debit Card,0
ORD-00009180,CUST-07280,62.4,Clothing,0.204,1,1,PayPal,0
ORD-00009181,CUST-08729,83.42,Electronics,0.072,1,24,Debit Card,0
ORD-00009182,CUST-04337,65.97,Clothing,0.227,1,16,Credit Card,0
ORD-00009183,CUST-04495,75.73,Electronics,0.215,1,3,Debit Card,0
ORD-00009184,CUST-07782,117.59,Electronics,0.395,1,6,Gift Card,0
ORD-00009185,CUST-08954,78.5,Clothing,0.138,0,5,Credit Card,0
ORD-00009186,CUST-08681,85.38,Clothing,0.117,1,1,Credit Card,0
ORD-00009187,CUST-01752,22.93,Home & Garden,0.039,0,6,Credit Card,0
ORD-00009188,CUST-05227,123.14,Beauty,0.132,0,1,Credit Card,0
ORD-00009189,CUST-06629,83.82,Electronics,0.048,0,4,Credit Card,0
ORD-00009190,CUST-09551,326.44,Home & Garden,0.109,2,1,Credit Card,0
ORD-00009191,CUST-01818,42.45,Clothing,0.07,0,7,PayPal,0
ORD-00009192,CUST-07107,21.19,Electronics,0.053,0,1,Debit Card,0
ORD-00009193,CUST-06054,147.59,Clothing,0.218,1,7,Credit Card,0
ORD-00009194,CUST-09816,118.77,Clothing,0.261,0,9,Credit Card,0
ORD-00009195,CUST-00507,40.18,Clothing,0.02,0,6,Credit Card,0
ORD-00009196,CUST-09760,26.47,Beauty,0.271,1,5,Debit Card,0
ORD-00009197,CUST-00346,307.94,Clothing,0.157,1,1,Debit Card,0
ORD-00009198,CUST-02608,279.02,Toys,0.322,1,1,Credit Card,0
ORD-00009199,CUST-01307,12.31,Clothing,0.145,0,3,Debit Card,0
ORD-00009200,CUST-03148,62.39,Electronics,0.123,0,11,PayPal,0
ORD-00009201,CUST-02663,340.82,Clothing,0.095,0,8,Credit Card,0
ORD-00009202,CUST-02743,61.51,Electronics,0.321,0,1,Debit Card,0
ORD-00009203,CUST-02886,60.8,Clothing,0.424,0,9,Credit Card,0
ORD-00009204,CUST-02156,71.79,Clothing,0.264,0,6,Credit Card,0
ORD-00009205,CUST-01933,36.72,Clothing,0.135,1,2,Credit Card,0
ORD-00009206,CUST-06322,23.02,Electronics,0.084,0,10,Credit Card,0
ORD-00009207,CUST-04765,208.94,Clothing,0.267,2,13,Credit Card,0
ORD-00009208,CUST-03367,20.61,Electronics,0.188,0,2,PayPal,0
ORD-00009209,CUST-05991,109.71,Clothing,0.077,1,8,Credit Card,0
ORD-00009210,CUST-09859,182.96,Home & Garden,0.073,0,4,Debit Card,0
ORD-00009211,CUST-01362,28.19,Toys,0.142,0,1,Credit Card,0
ORD-00009212,CUST-04400,42.97,Electronics,0.416,0,14,PayPal,0
ORD-00009213,CUST-02730,237.59,Clothing,0.192,2,13,Credit Card,0
ORD-00009214,CUST-00431,137.87,Clothing,0.083,0,3,Credit Card,0
ORD-00009215,CUST-07840,54.94,Beauty,0.133,1,6,Gift Card,0
ORD-00009216,CUST-09883,235.52,Clothing,0.261,1,6,Credit Card,0
ORD-00009217,CUST-01142,236.33,Electronics,0.068,2,2,PayPal,0
ORD-00009218,CUST-00105,111.64,Clothing,0.452,2,2,Credit Card,0
ORD-00009219,CUST-05830,43.81,Clothing,0.04,0,14,Debit Card,0
ORD-00009220,CUST-02824,64.67,Home & Garden,0.291,0,15,Debit Card,0
ORD-00009221,CUST-01525,113.19,Beauty,0.072,1,10,Gift Card,0
ORD-00009222,CUST-09589,77.41,Electronics,0.284,1,1,Credit Card,0
ORD-00009223,CUST-06730,190.79,Toys,0.078,1,17,Credit Card,0
ORD-00009224,CUST-07041,26.47,Electronics,0.054,0,28,Credit Card,0
ORD-00009225,CUST-07043,27.24,Toys,0.064,1,11,Credit Card,0
ORD-00009226,CUST-04972,104.03,Beauty,0.185,1,4,Debit Card,0
ORD-00009227,CUST-03034,60.75,Clothing,0.022,2,4,Gift Card,0
ORD-00009228,CUST-00213,54.51,Home & Garden,0.101,1,15,Debit Card,0
ORD-00009229,CUST-09070,21.88,Electronics,0.104,0,3,Credit Card,0
ORD-00009230,CUST-05280,91.44,Electronics,0.202,0,2,Debit Card,0
ORD-00009231,CUST-09009,86.3,Electronics,0.147,0,13,Debit Card,0
ORD-00009232,CUST-08788,151.83,Electronics,0.05,0,2,Credit Card,0
ORD-00009233,CUST-02672,95.12,Clothing,0.082,0,17,Credit Card,0
ORD-00009234,CUST-01477,80.96,Electronics,0.067,1,7,PayPal,0
ORD-00009235,CUST-06560,230.81,Beauty,0.077,0,6,Credit Card,0
ORD-00009236,CUST-03193,31.5,Clothing,0.051,1,11,Debit Card,0
ORD-00009237,CUST-06127,138.26,Clothing,0.253,0,1,Credit Card,0
ORD-00009238,CUST-05468,23.64,Clothing,0.318,0,9,Debit Card,0
ORD-00009239,CUST-00076,46.03,Clothing,0.071,0,7,Credit Card,0
ORD-00009240,CUST-05830,34.12,Electronics,0.059,2,6,Debit Card,0
ORD-00009241,CUST-00218,168.27,Clothing,0.137,0,2,Credit Card,0
ORD-00009242,CUST-09681,85.43,Home & Garden,0.072,1,13,Credit Card,0
ORD-00009243,CUST-04900,89.05,Clothing,0.043,0,3,Credit Card,0
ORD-00009244,CUST-01930,37.14,Electronics,0.208,0,5,Credit Card,0
ORD-00009245,CUST-00336,70.83,Home & Garden,0.35,0,2,Debit Card,0
ORD-00009246,CUST-08416,48.87,Electronics,0.049,1,26,Credit Card,0
ORD-00009247,CUST-06780,122.34,Clothing,0.103,0,2,Debit Card,0
ORD-00009248,CUST-08590,40.74,Clothing,0.291,1,12,Credit Card,0
ORD-00009249,CUST-03443,260.82,Home & Garden,0.088,1,3,Credit Card,0
ORD-00009250,CUST-05200,23.56,Beauty,0.051,0,3,Debit Card,0
ORD-00009251,CUST-08545,47.22,Home & Garden,0.175,0,4,Credit Card,0
ORD-00009252,CUST-05596,344.39,Clothing,0.051,0,14,Credit Card,0
ORD-00009253,CUST-09906,63.55,Electronics,0.264,0,9,Credit Card,0
ORD-00009254,CUST-05250,31.44,Home & Garden,0.049,1,15,Debit Card,0
ORD-00009255,CUST-03756,107.26,Clothing,0.24,1,1,Credit Card,0
ORD-00009256,CUST-08255,61.54,Electronics,0.28,0,22,Credit Card,0
ORD-00009257,CUST-03439,46.12,Home & Garden,0.067,1,1,Credit Card,0
ORD-00009258,CUST-05285,37.46,Electronics,0.109,1,9,Credit Card,0
ORD-00009259,CUST-07191,824.44,Electronics,0.227,0,2,Credit Card,0
ORD-00009260,CUST-07521,73.61,Beauty,0.098,1,13,Credit Card,0
ORD-00009261,CUST-09392,19.29,Clothing,0.305,0,14,PayPal,0
ORD-00009262,CUST-01569,297.37,Electronics,0.111,0,6,Debit Card,0
ORD-00009263,CUST-03817,146.77,Home & Garden,0.066,0,4,Debit Card,0
ORD-00009264,CUST-08834,48.76,Beauty,0.08,0,12,Credit Card,0
ORD-00009265,CUST-02391,42.67,Electronics,0.3,1,15,Credit Card,0
ORD-00009266,CUST-01907,154.28,Clothing,0.509,1,10,Credit Card,0
ORD-00009267,CUST-08154,73.88,Home & Garden,0.395,1,17,PayPal,0
ORD-00009268,CUST-08322,19.28,Electronics,0.249,1,7,Debit Card,0
ORD-00009269,CUST-09154,376.08,Clothing,0.14,0,8,Credit Card,0
ORD-00009270,CUST-08266,63.61,Electronics,0.133,0,6,Credit Card,0
ORD-00009271,CUST-07068,297.81,Home & Garden,0.129,0,5,Debit Card,0
ORD-00009272,CUST-07183,250.32,Home & Garden,0.14,1,8,PayPal,0
ORD-00009273,CUST-00594,40.41,Electronics,0.185,2,6,Credit Card,0
ORD-00009274,CUST-08679,205.73,Home & Garden,0.372,2,10,Credit Card,0
ORD-00009275,CUST-09691,53.46,Home & Garden,0.089,0,20,Credit Card,0
ORD-00009276,CUST-01125,20.22,Clothing,0.15,0,4,Debit Card,0
ORD-00009277,CUST-02868,64.09,Clothing,0.117,0,4,Credit Card,0
ORD-00009278,CUST-08044,123.73,Electronics,0.563,0,1,Debit Card,0
ORD-00009279,CUST-02508,62.17,Beauty,0.145,3,6,Credit Card,0
ORD-00009280,CUST-04127,70.41,Clothing,0.153,1,1,PayPal,0
ORD-00009281,CUST-02121,224.72,Clothing,0.071,0,9,Credit Card,0
ORD-00009282,CUST-08750,98.02,Clothing,0.279,1,11,Credit Card,0
ORD-00009283,CUST-03368,45.85,Clothing,0.198,1,9,Credit Card,0
ORD-00009284,CUST-07867,157.85,Beauty,0.13,1,6,Debit Card,0
ORD-00009285,CUST-02651,105.44,Clothing,0.176,1,6,Credit Card,0
ORD-00009286,CUST-08720,11.97,Beauty,0.187,1,8,Debit Card,0
ORD-00009287,CUST-07554,126.81,Clothing,0.193,0,6,Credit Card,0
ORD-00009288,CUST-04817,123.16,Electronics,0.249,1,10,PayPal,0
ORD-00009289,CUST-08157,91.48,Beauty,0.095,0,16,Gift Card,0
ORD-00009290,CUST-01599,183.71,Clothing,0.1,0,6,Credit Card,0
ORD-00009291,CUST-09344,52.57,Clothing,0.112,1,1,Credit Card,0
ORD-00009292,CUST-01379,117.82,Toys,0.024,0,1,Debit Card,0
ORD-00009293,CUST-01179,25.7,Electronics,0.118,0,4,Gift Card,0
ORD-00009294,CUST-05774,124.67,Clothing,0.27,0,5,Credit Card,0
ORD-00009295,CUST-00853,429.43,Electronics,0.14,1,2,Credit Card,0
ORD-00009296,CUST-04789,40.61,Clothing,0.118,0,5,Credit Card,0
ORD-00009297,CUST-02042,49.02,Home & Garden,0.269,1,2,Credit Card,0
ORD-00009298,CUST-08657,51.01,Toys,0.377,0,2,Debit Card,0
ORD-00009299,CUST-04039,99.88,Clothing,0.2,1,10,Credit Card,0
ORD-00009300,CUST-08159,38.46,Home & Garden,0.295,0,30,PayPal,0
ORD-00009301,CUST-09384,126.09,Beauty,0.181,0,2,Debit Card,0
ORD-00009302,CUST-04578,177.23,Clothing,0.118,0,3,Credit Card,0
ORD-00009303,CUST-02840,138.03,Electronics,0.096,1,4,Credit Card,0
ORD-00009304,CUST-04401,21.87,Clothing,0.384,1,2,Credit Card,0
ORD-00009305,CUST-00781,199.56,Toys,0.156,1,2,Credit Card,0
ORD-00009306,CUST-00605,190.55,Toys,0.029,1,1,Debit Card,0
ORD-00009307,CUST-00075,174.89,Clothing,0.065,0,17,Debit Card,0
ORD-00009308,CUST-01866,121.3,Beauty,0.222,0,8,Credit Card,0
ORD-00009309,CUST-07965,107.36,Electronics,0.123,1,3,Debit Card,0
ORD-00009310,CUST-02284,205.6,Electronics,0.147,0,3,Credit Card,0
ORD-00009311,CUST-03285,419.39,Toys,0.143,1,7,Gift Card,0
ORD-00009312,CUST-02344,42.0,Electronics,0.05,0,9,Credit Card,0
ORD-00009313,CUST-00857,213.26,Electronics,0.084,0,3,Credit Card,0
ORD-00009314,CUST-08399,84.02,Clothing,0.071,0,3,Gift Card,0
ORD-00009315,CUST-05965,81.15,Clothing,0.101,1,3,Credit Card,0
ORD-00009316,CUST-05657,26.33,Clothing,0.144,0,1,PayPal,0
ORD-00009317,CUST-06556,71.68,Electronics,0.21,0,4,Credit Card,0
ORD-00009318,CUST-07248,40.54,Beauty,0.173,1,6,Credit Card,0
ORD-00009319,CUST-02887,62.11,Beauty,0.054,1,8,Credit Card,0
ORD-00009320,CUST-02745,37.39,Clothing,0.049,0,4,Gift Card,0
ORD-00009321,CUST-01478,62.86,Clothing,0.369,2,29,Credit Card,0
ORD-00009322,CUST-02191,65.05,Home & Garden,0.081,0,7,Debit Card,0
ORD-00009323,CUST-03811,97.26,Clothing,0.242,1,16,Credit Card,0
ORD-00009324,CUST-09474,24.73,Clothing,0.121,0,18,PayPal,0
ORD-00009325,CUST-02956,28.32,Clothing,0.188,0,13,Credit Card,0
ORD-00009326,CUST-05710,120.25,Clothing,0.036,0,3,Credit Card,0
ORD-00009327,CUST-01139,47.56,Electronics,0.109,1,4,Debit Card,0
ORD-00009328,CUST-09458,212.64,Clothing,0.073,0,1,Credit Card,0
ORD-00009329,CUST-06972,107.79,Clothing,0.065,0,5,Credit Card,0
ORD-00009330,CUST-01602,146.26,Home & Garden,0.103,0,3,Credit Card,0
ORD-00009331,CUST-02475,278.26,Home & Garden,0.076,1,1,PayPal,0
ORD-00009332,CUST-02460,70.26,Clothing,0.178,0,13,Credit Card,0
ORD-00009333,CUST-05539,56.85,Home & Garden,0.122,0,8,Credit Card,0
ORD-00009334,CUST-03088,180.79,Electronics,0.098,1,50,Credit Card,0
ORD-00009335,CUST-00294,135.32,Clothing,0.307,0,5,Credit Card,0
ORD-00009336,CUST-00611,77.49,Home & Garden,0.035,2,3,PayPal,0
ORD-00009337,CUST-08622,274.01,Clothing,0.157,0,3,Debit Card,0
ORD-00009338,CUST-00940,75.96,Clothing,0.197,0,5,Credit Card,0
ORD-00009339,CUST-03758,92.41,Clothing,0.108,0,3,Debit Card,0
ORD-00009340,CUST-02024,91.56,Beauty,0.107,2,33,Debit Card,0
ORD-00009341,CUST-07924,42.62,Clothing,0.261,1,2,Credit Card,0
ORD-00009342,CUST-02295,95.78,Home & Garden,0.19,0,1,Credit Card,0
ORD-00009343,CUST-01821,275.18,Toys,0.09,0,1,Debit Card,0
ORD-00009344,CUST-01026,128.51,Home & Garden,0.056,0,16,Debit Card,0
ORD-00009345,CUST-09023,92.28,Clothing,0.12,2,9,Credit Card,0
ORD-00009346,CUST-02641,79.09,Electronics,0.353,0,11,Credit Card,0
ORD-00009347,CUST-04850,117.3,Clothing,0.113,0,3,Debit Card,0
ORD-00009348,CUST-01394,163.99,Clothing,0.231,0,7,Credit Card,0
ORD-00009349,CUST-05720,146.55,Home & Garden,0.2,1,9,Credit Card,0
ORD-00009350,CUST-04498,69.03,Clothing,0.094,0,3,Debit Card,0
ORD-00009351,CUST-02312,116.73,Toys,0.108,0,10,Debit Card,0
ORD-00009352,CUST-08732,132.15,Electronics,0.28,0,7,PayPal,0
ORD-00009353,CUST-07044,40.22,Home & Garden,0.195,0,3,Credit Card,0
ORD-00009354,CUST-09298,102.99,Clothing,0.099,0,1,Credit Card,0
ORD-00009355,CUST-00960,15.97,Clothing,0.186,0,2,Credit Card,0
ORD-00009356,CUST-06895,132.43,Home & Garden,0.054,0,7,Credit Card,0
ORD-00009357,CUST-08057,152.67,Electronics,0.023,0,7,PayPal,0
ORD-00009358,CUST-05448,163.7,Electronics,0.158,0,5,PayPal,0
ORD-00009359,CUST-04973,65.63,Clothing,0.056,0,3,Credit Card,0
ORD-00009360,CUST-08145,115.27,Clothing,0.09,0,5,Credit Card,0
ORD-00009361,CUST-07115,281.23,Home & Garden,0.144,0,2,Credit Card,0
ORD-00009362,CUST-05311,278.95,Toys,0.218,0,8,Debit Card,0
ORD-00009363,CUST-04732,87.94,Electronics,0.077,0,15,Credit Card,0
ORD-00009364,CUST-03056,100.63,Clothing,0.208,0,5,Credit Card,0
ORD-00009365,CUST-02851,218.92,Clothing,0.09,0,2,Debit Card,0
ORD-00009366,CUST-00692,27.1,Toys,0.519,0,13,PayPal,0
ORD-00009367,CUST-09106,69.51,Beauty,0.181,3,3,Debit Card,0
ORD-00009368,CUST-00276,262.03,Home & Garden,0.05,3,7,Credit Card,0
ORD-00009369,CUST-02747,196.4,Clothing,0.165,1,1,Debit Card,0
ORD-00009370,CUST-03738,120.95,Electronics,0.176,0,9,Gift Card,0
ORD-00009371,CUST-00269,26.99,Clothing,0.138,1,5,Debit Card,0
ORD-00009372,CUST-00917,86.49,Clothing,0.164,3,4,Credit Card,0
ORD-00009373,CUST-03432,56.15,Home & Garden,0.197,0,20,Credit Card,0
ORD-00009374,CUST-05109,117.31,Clothing,0.469,0,5,Credit Card,0
ORD-00009375,CUST-08036,47.11,Home & Garden,0.246,1,1,Credit Card,0
ORD-00009376,CUST-04279,39.62,Clothing,0.131,2,23,PayPal,0
ORD-00009377,CUST-04394,17.26,Home & Garden,0.033,0,1,Debit Card,0
ORD-00009378,CUST-03939,239.23,Electronics,0.096,0,6,Credit Card,0
ORD-00009379,CUST-03863,65.38,Electronics,0.184,1,8,Debit Card,0
ORD-00009380,CUST-05830,102.08,Electronics,0.244,1,16,Credit Card,0
ORD-00009381,CUST-02988,89.86,Beauty,0.128,1,8,Credit Card,0
ORD-00009382,CUST-05658,38.32,Electronics,0.12,0,12,Debit Card,0
ORD-00009383,CUST-07617,32.88,Home & Garden,0.144,0,11,Credit Card,0
ORD-00009384,CUST-01843,40.28,Electronics,0.295,2,2,Credit Card,0
ORD-00009385,CUST-06811,50.47,Clothing,0.309,0,9,Credit Card,0
ORD-00009386,CUST-08869,120.7,Beauty,0.138,1,8,Debit Card,0
ORD-00009387,CUST-05886,47.63,Clothing,0.325,1,2,Debit Card,0
ORD-00009388,CUST-03137,364.01,Electronics,0.095,0,1,Credit Card,0
ORD-00009389,CUST-05052,204.74,Electronics,0.169,2,10,Credit Card,0
ORD-00009390,CUST-03696,171.86,Beauty,0.187,0,25,Credit Card,0
ORD-00009391,CUST-07118,81.8,Clothing,0.199,1,10,Credit Card,1
ORD-00009392,CUST-02868,302.3,Clothing,0.075,0,10,Credit Card,0
ORD-00009393,CUST-00869,75.61,Clothing,0.082,0,2,Credit Card,0
ORD-00009394,CUST-02720,87.79,Clothing,0.288,0,2,Credit Card,0
ORD-00009395,CUST-08928,103.13,Electronics,0.141,2,7,Credit Card,0
ORD-00009396,CUST-07379,157.82,Clothing,0.344,3,1,Debit Card,0
ORD-00009397,CUST-00968,149.83,Home & Garden,0.121,0,8,Credit Card,0
ORD-00009398,CUST-09123,61.55,Electronics,0.038,1,2,Debit Card,0
ORD-00009399,CUST-03214,58.77,Home & Garden,0.055,1,4,Debit Card,0
ORD-00009400,CUST-05307,150.19,Beauty,0.135,1,3,Credit Card,0
ORD-00009401,CUST-07301,159.52,Beauty,0.084,0,1,Credit Card,0
ORD-00009402,CUST-02080,65.71,Electronics,0.249,0,7,Debit Card,0
ORD-00009403,CUST-09110,25.29,Clothing,0.117,0,4,Credit Card,0
ORD-00009404,CUST-05013,76.26,Beauty,0.29,0,1,Credit Card,0
ORD-00009405,CUST-09761,148.24,Electronics,0.174,1,5,Debit Card,0
ORD-00009406,CUST-05583,381.58,Electronics,0.368,0,7,Credit Card,0
ORD-00009407,CUST-03215,34.52,Beauty,0.163,2,1,Credit Card,0
