order_id,customer_id,order_value,product_category,return_ratio,returns_velocity_30d,days_since_purchase,payment_method,is_fraud
ORD-00003871,CUST-00941,407.98,Clothing,0.104,1,9,Credit Card,0
ORD-00003872,CUST-09374,32.08,Electronics,0.23,1,5,PayPal,0
ORD-00003873,CUST-00554,31.52,Electronics,0.152,0,3,Credit Card,0
ORD-00003874,CUST-08839,105.08,Beauty,0.264,1,1,PayPal,0
ORD-00003875,CUST-09629,108.61,Clothing,0.133,0,2,Credit Card,0
ORD-00003876,CUST-04486,277.27,Electronics,0.24,1,8,Credit Card,0
ORD-00003877,CUST-09432,227.88,Beauty,0.018,0,7,Debit Card,0
ORD-00003878,CUST-02335,143.43,Electronics,0.03,0,1,PayPal,0
ORD-00003879,CUST-02198,120.1,Clothing,0.282,0,12,PayPal,0
ORD-00003880,CUST-02464,102.07,Clothing,0.206,0,6,Credit Card,0
ORD-00003881,CUST-02314,139.2,Clothing,0.219,1,1,Debit Card,0
ORD-00003882,CUST-09153,91.33,Toys,0.117,1,7,PayPal,0
ORD-00003883,CUST-03948,35.61,Electronics,0.114,0,11,PayPal,0
ORD-00003884,CUST-05921,15.58,Electronics,0.345,0,21,Credit Card,0
ORD-00003885,CUST-05489,90.48,Clothing,0.335,0,10,PayPal,0
ORD-00003886,CUST-04568,69.43,Clothing,0.276,0,2,Credit Card,0
ORD-00003887,CUST-05270,14.95,Clothing,0.036,0,2,PayPal,0
ORD-00003888,CUST-00296,336.16,Home & Garden,0.079,0,18,Credit Card,0
ORD-00003889,CUST-08668,47.12,Clothing,0.443,0,4,Gift Card,0
ORD-00003890,CUST-00583,77.7,Clothing,0.175,0,2,PayPal,0
ORD-00003891,CUST-01908,55.4,Electronics,0.266,0,1,Debit Card,0
ORD-00003892,CUST-04882,79.31,Clothing,0.484,0,1,Debit Card,0
ORD-00003893,CUST-07543,189.51,Home & Garden,0.324,0,8,Credit Card,0
ORD-00003894,CUST-07261,97.27,Electronics,0.222,0,2,Credit Card,0
ORD-00003895,CUST-08716,287.38,Electronics,0.139,0,17,PayPal,0
ORD-00003896,CUST-06470,80.42,Home & Garden,0.025,2,5,Credit Card,0
ORD-00003897,CUST-06368,27.07,Electronics,0.286,1,8,Debit Card,0
ORD-00003898,CUST-08672,51.8,Electronics,0.168,1,2,Credit Card,0
ORD-00003899,CUST-04738,25.38,Clothing,0.248,0,1,PayPal,0
ORD-00003900,CUST-05496,79.18,Beauty,0.302,2,1,Debit Card,0
ORD-00003901,CUST-04704,57.07,Clothing,0.074,0,7,PayPal,0
ORD-00003902,CUST-00116,105.76,Home & Garden,0.122,0,1,PayPal,0
ORD-00003903,CUST-01388,72.9,Clothing,0.346,0,1,Debit Card,0
ORD-00003904,CUST-01937,21.44,Clothing,0.09,0,24,Credit Card,0
ORD-00003905,CUST-04800,112.1,Electronics,0.18,1,24,Credit Card,0
ORD-00003906,CUST-01046,71.71,Clothing,0.096,1,6,Debit Card,0
ORD-00003907,CUST-09793,77.56,Electronics,0.207,2,1,Debit Card,0
ORD-00003908,CUST-08456,57.18,Clothing,0.324,1,9,Credit Card,0
ORD-00003909,CUST-00882,210.31,Clothing,0.121,0,2,PayPal,1
ORD-00003910,CUST-04099,32.42,Clothing,0.269,0,1,Credit Card,0
ORD-00003911,CUST-00035,124.44,Electronics,0.305,0,4,Credit Card,0
ORD-00003912,CUST-06661,43.56,Beauty,0.044,0,10,PayPal,0
ORD-00003913,CUST-01167,423.52,Beauty,0.193,0,4,Gift Card,0
ORD-00003914,CUST-04623,233.9,Clothing,0.188,0,2,Debit Card,0
ORD-00003915,CUST-07274,145.1,Electronics,0.243,1,31,Credit Card,0
ORD-00003916,CUST-05867,223.55,Clothing,0.169,0,3,Credit Card,0
ORD-00003917,CUST-00298,265.62,Beauty,0.063,0,7,Credit Card,0
ORD-00003918,CUST-04604,33.72,Clothing,0.157,2,3,Credit Card,0
ORD-00003919,CUST-02765,135.07,Clothing,0.215,0,12,PayPal,0
ORD-00003920,CUST-01402,66.27,Clothing,0.145,0,2,Credit Card,0
ORD-00003921,CUST-00351,284.3,Electronics,0.161,1,21,PayPal,0
ORD-00003922,CUST-07408,35.69,Beauty,0.361,0,7,PayPal,0
ORD-00003923,CUST-03624,141.45,Clothing,0.077,0,5,Debit Card,0
ORD-00003924,CUST-07653,47.05,Toys,0.428,0,2,PayPal,0
ORD-00003925,CUST-09709,337.17,Beauty,0.07,1,12,Credit Card,0
ORD-00003926,CUST-07894,80.71,Electronics,0.243,0,9,Credit Card,0
ORD-00003927,CUST-07126,126.11,Beauty,0.163,1,8,Debit Card,0
ORD-00003928,CUST-06353,155.35,Clothing,0.067,0,6,Credit Card,0
ORD-00003929,CUST-06921,37.85,Home & Garden,0.085,0,12,Credit Card,0
ORD-00003930,CUST-09765,112.07,Beauty,0.196,0,13,Credit Card,0
ORD-00003931,CUST-07011,279.89,Electronics,0.025,3,7,Credit Card,0
ORD-00003932,CUST-08564,131.88,Clothing,0.209,0,11,PayPal,0
ORD-00003933,CUST-01489,33.56,Electronics,0.266,1,5,PayPal,0
ORD-00003934,CUST-04596,54.57,Electronics,0.26,0,14,Debit Card,0
ORD-00003935,CUST-00723,366.97,Beauty,0.124,1,7,PayPal,0
ORD-00003936,CUST-06850,214.56,Electronics,0.319,2,3,Credit Card,0
ORD-00003937,CUST-07777,191.97,Electronics,0.332,1,1,Credit Card,0
ORD-00003938,CUST-05771,48.74,Clothing,0.145,0,21,PayPal,0
ORD-00003939,CUST-05008,88.14,Toys,0.309,0,19,PayPal,0
ORD-00003940,CUST-06269,61.27,Electronics,0.145,0,4,Credit Card,0
ORD-00003941,CUST-06734,44.31,Home & Garden,0.103,2,8,Credit Card,0
ORD-00003942,CUST-05954,186.21,Clothing,0.242,0,2,PayPal,0
ORD-00003943,CUST-00840,53.74,Clothing,0.076,3,1,Credit Card,0
ORD-00003944,CUST-00418,41.69,Home & Garden,0.178,0,34,Credit Card,0
ORD-00003945,CUST-07568,216.86,Clothing,0.068,0,24,Credit Card,0
ORD-00003946,CUST-04957,389.59,Electronics,0.302,0,4,PayPal,0
ORD-00003947,CUST-04848,94.6,Beauty,0.071,1,6,Gift Card,0
ORD-00003948,CUST-00642,30.46,Beauty,0.244,0,1,PayPal,0
ORD-00003949,CUST-05141,88.91,Electronics,0.102,0,4,Credit Card,0
ORD-00003950,CUST-05753,37.15,Clothing,0.319,0,9,Credit Card,0
ORD-00003951,CUST-08021,62.86,Beauty,0.321,1,1,PayPal,0
ORD-00003952,CUST-01086,93.84,Electronics,0.328,0,6,Debit Card,0
ORD-00003953,CUST-06549,173.14,Electronics,0.158,0,17,Credit Card,0
ORD-00003954,CUST-05367,104.6,Electronics,0.079,0,11,PayPal,0
ORD-00003955,CUST-02653,49.42,Electronics,0.308,0,2,PayPal,0
ORD-00003956,CUST-08972,308.16,Clothing,0.116,0,3,Debit Card,0
ORD-00003957,CUST-09788,155.33,Electronics,0.129,0,9,PayPal,0
ORD-00003958,CUST-03694,324.97,Beauty,0.298,0,3,Credit Card,0
ORD-00003959,CUST-09437,91.41,Clothing,0.107,0,5,Credit Card,0
ORD-00003960,CUST-03216,130.65,Home & Garden,0.214,2,4,Credit Card,0
ORD-00003961,CUST-07007,32.63,Home & Garden,0.179,0,5,Debit Card,0
ORD-00003962,CUST-00714,174.74,Electronics,0.292,0,2,PayPal,0
ORD-00003963,CUST-05275,39.14,Toys,0.113,0,14,Debit Card,0
ORD-00003964,CUST-06101,58.78,Electronics,0.083,0,14,PayPal,0
ORD-00003965,CUST-03862,63.11,Electronics,0.004,0,3,PayPal,0
ORD-00003966,CUST-04707,113.27,Home & Garden,0.113,2,1,Credit Card,0
ORD-00003967,CUST-08099,40.57,Clothing,0.313,1,6,Credit Card,0
ORD-00003968,CUST-08668,639.38,Home & Garden,0.186,1,8,PayPal,0
ORD-00003969,CUST-03333,35.36,Clothing,0.115,0,1,Credit Card,0
ORD-00003970,CUST-05017,18.12,Electronics,0.027,1,2,PayPal,0
ORD-00003971,CUST-04954,84.07,Clothing,0.266,1,16,PayPal,0
ORD-00003972,CUST-02686,120.2,Electronics,0.167,0,15,Credit Card,0
ORD-00003973,CUST-03428,265.59,Electronics,0.089,1,2,PayPal,0
ORD-00003974,CUST-02025,203.08,Electronics,0.337,0,1,Credit Card,0
ORD-00003975,CUST-00262,185.75,Electronics,0.323,1,1,Credit Card,0
ORD-00003976,CUST-01796,167.25,Electronics,0.093,0,29,PayPal,0
ORD-00003977,CUST-02283,163.41,Home & Garden,0.416,0,10,Debit Card,1
ORD-00003978,CUST-05604,97.97,Home & Garden,0.215,0,2,Credit Card,0
ORD-00003979,CUST-01372,36.46,Clothing,0.48,0,1,Credit Card,0
ORD-00003980,CUST-02012,36.99,Beauty,0.264,1,8,PayPal,1
ORD-00003981,CUST-06376,71.17,Electronics,0.138,1,16,PayPal,0
ORD-00003982,CUST-06525,82.26,Clothing,0.16,0,1,Debit Card,0
ORD-00003983,CUST-02803,223.56,Toys,0.175,0,11,PayPal,0
ORD-00003984,CUST-08291,101.67,Electronics,0.05,1,3,Debit Card,0
ORD-00003985,CUST-05362,64.65,Clothing,0.314,0,3,PayPal,0
ORD-00003986,CUST-04663,674.43,Clothing,0.049,0,1,Debit Card,0
ORD-00003987,CUST-07078,167.98,Clothing,0.062,0,3,Credit Card,0
ORD-00003988,CUST-08543,52.03,Electronics,0.042,0,28,PayPal,0
ORD-00003989,CUST-04993,65.77,Electronics,0.118,0,24,Debit Card,0
ORD-00003990,CUST-09181,12.6,Clothing,0.079,1,5,PayPal,0
ORD-00003991,CUST-04692,399.08,Clothing,0.182,1,10,Credit Card,0
ORD-00003992,CUST-05973,211.51,Home & Garden,0.281,0,22,Debit Card,0
ORD-00003993,CUST-05375,188.28,Clothing,0.062,1,11,PayPal,0
ORD-00003994,CUST-01790,59.58,Clothing,0.14,2,7,PayPal,0
ORD-00003995,CUST-03597,350.74,Electronics,0.184,0,5,Debit Card,0
ORD-00003996,CUST-05064,112.22,Toys,0.177,0,3,PayPal,0
ORD-00003997,CUST-03889,19.7,Clothing,0.354,0,2,Debit Card,0
ORD-00003998,CUST-07933,79.57,Beauty,0.161,0,22,Credit Card,0
ORD-00003999,CUST-06793,54.65,Electronics,0.073,1,4,PayPal,0
ORD-00004000,CUST-03594,55.36,Beauty,0.276,0,30,Credit Card,0
ORD-00004001,CUST-04826,21.62,Electronics,0.04,1,11,Credit Card,0
ORD-00004002,CUST-06099,114.96,Clothing,0.048,0,13,Credit Card,0
ORD-00004003,CUST-01184,32.58,Electronics,0.203,0,17,Credit Card,0
ORD-00004004,CUST-08401,220.89,Clothing,0.047,2,16,Credit Card,0
ORD-00004005,CUST-07644,38.98,Clothing,0.034,2,18,Debit Card,0
ORD-00004006,CUST-00068,41.63,Home & Garden,0.06,0,10,Credit Card,0
ORD-00004007,CUST-00525,35.25,Electronics,0.135,2,15,Credit Card,0
ORD-00004008,CUST-08719,196.73,Toys,0.237,0,10,Credit Card,0
ORD-00004009,CUST-09728,89.17,Home & Garden,0.173,2,2,PayPal,0
ORD-00004010,CUST-00656,82.72,Clothing,0.119,1,11,PayPal,0
ORD-00004011,CUST-06629,80.03,Home & Garden,0.183,2,17,Credit Card,0
ORD-00004012,CUST-04930,199.62,Home & Garden,0.277,0,1,PayPal,0
ORD-00004013,CUST-05112,300.12,Electronics,0.131,0,2,Debit Card,0
ORD-00004014,CUST-06568,71.41,Electronics,0.255,1,10,PayPal,0
ORD-00004015,CUST-05733,25.33,Home & Garden,0.139,0,2,PayPal,0
ORD-00004016,CUST-01937,148.79,Beauty,0.171,1,1,PayPal,0
ORD-00004017,CUST-00752,132.71,Electronics,0.018,1,1,PayPal,0
ORD-00004018,CUST-05015,37.57,Home & Garden,0.277,1,8,Credit Card,0
ORD-00004019,CUST-06285,10.45,Clothing,0.115,0,7,Credit Card,0
ORD-00004020,CUST-09139,45.45,Home & Garden,0.24,1,13,PayPal,0
ORD-00004021,CUST-08716,434.04,Electronics,0.124,0,3,PayPal,0
ORD-00004022,CUST-01359,30.25,Electronics,0.144,0,10,PayPal,0
ORD-00004023,CUST-08923,106.06,Electronics,0.091,0,2,PayPal,0
ORD-00004024,CUST-02653,277.13,Clothing,0.135,0,5,PayPal,0
ORD-00004025,CUST-06573,37.3,Clothing,0.161,0,7,Gift Card,0
ORD-00004026,CUST-00633,77.81,Electronics,0.25,1,2,Debit Card,0
ORD-00004027,CUST-03378,99.43,Electronics,0.077,1,12,PayPal,0
ORD-00004028,CUST-03400,184.45,Clothing,0.273,0,33,Credit Card,0
ORD-00004029,CUST-08267,48.88,Clothing,0.173,1,17,PayPal,0
ORD-00004030,CUST-06376,28.16,Electronics,0.071,0,9,Credit Card,0
ORD-00004031,CUST-03410,243.33,Clothing,0.17,1,1,Credit Card,0
ORD-00004032,CUST-09295,87.34,Clothing,0.18,0,18,PayPal,0
ORD-00004033,CUST-02492,32.1,Beauty,0.243,0,1,Debit Card,0
ORD-00004034,CUST-08117,163.34,Clothing,0.242,2,5,Debit Card,0
ORD-00004035,CUST-04734,138.15,Electronics,0.054,0,2,Debit Card,0
ORD-00004036,CUST-05318,386.55,Beauty,0.183,1,23,PayPal,0
ORD-00004037,CUST-07406,33.56,Toys,0.167,1,5,Credit Card,0
ORD-00004038,CUST-03661,52.08,Electronics,0.292,1,3,PayPal,0
ORD-00004039,CUST-00702,120.34,Beauty,0.137,0,1,Gift Card,1
ORD-00004040,CUST-08213,292.6,Clothing,0.111,1,4,Credit Card,0
ORD-00004041,CUST-02415,311.04,Clothing,0.14,1,8,Credit Card,0
ORD-00004042,CUST-03910,195.12,Beauty,0.293,0,10,Credit Card,0
ORD-00004043,CUST-07600,51.22,Electronics,0.435,1,17,Debit Card,0
ORD-00004044,CUST-00727,51.6,Electronics,0.049,1,23,Debit Card,0
ORD-00004045,CUST-00057,115.33,Home & Garden,0.134,2,2,PayPal,0
ORD-00004046,CUST-06657,16.56,Home & Garden,0.154,1,2,Gift Card,0
ORD-00004047,CUST-01281,328.43,Electronics,0.281,2,16,Credit Card,0
ORD-00004048,CUST-08237,156.7,Clothing,0.032,2,7,Debit Card,0
ORD-00004049,CUST-06657,375.4,Electronics,0.166,0,4,PayPal,0
ORD-00004050,CUST-02325,40.89,Clothing,0.02,0,3,PayPal,0
ORD-00004051,CUST-08201,45.18,Clothing,0.063,0,2,Debit Card,0
ORD-00004052,CUST-06760,322.56,Electronics,0.175,0,8,Credit Card,0
ORD-00004053,CUST-00162,73.26,Electronics,0.056,1,2,Debit Card,0
ORD-00004054,CUST-04485,160.29,Clothing,0.393,4,10,Credit Card,0
ORD-00004055,CUST-02146,16.33,Clothing,0.158,1,4,Debit Card,0
ORD-00004056,CUST-04459,61.82,Home & Garden,0.13,0,23,Credit Card,0
ORD-00004057,CUST-01818,82.02,Electronics,0.243,0,5,Credit Card,0
ORD-00004058,CUST-01385,140.07,Clothing,0.067,0,20,Credit Card,0
ORD-00004059,CUST-06319,117.81,Clothing,0.113,0,3,Debit Card,0
ORD-00004060,CUST-01063,112.17,Clothing,0.18,0,2,Debit Card,0
ORD-00004061,CUST-02686,118.35,Clothing,0.123,2,14,Gift Card,0
ORD-00004062,CUST-07818,114.27,Beauty,0.312,0,2,Credit Card,0
ORD-00004063,CUST-02866,54.38,Clothing,0.085,1,2,Debit Card,0
ORD-00004064,CUST-09875,62.66,Clothing,0.282,0,4,Debit Card,0
ORD-00004065,CUST-01028,229.51,Home & Garden,0.036,0,3,Credit Card,0
ORD-00004066,CUST-07725,84.34,Clothing,0.08,0,6,Debit Card,0
ORD-00004067,CUST-01460,49.84,Clothing,0.302,1,4,Credit Card,0
ORD-00004068,CUST-09654,208.1,Home & Garden,0.196,0,8,Credit Card,0
ORD-00004069,CUST-06864,64.85,Clothing,0.183,0,16,Gift Card,0
ORD-00004070,CUST-01162,169.12,Electronics,0.23,0,3,PayPal,0
ORD-00004071,CUST-09942,51.2,Clothing,0.023,0,1,Debit Card,0
ORD-00004072,CUST-07652,24.53,Electronics,0.273,0,2,PayPal,0
ORD-00004073,CUST-02134,67.26,Clothing,0.053,0,1,Debit Card,0
ORD-00004074,CUST-05517,46.1,Toys,0.051,0,1,Credit Card,0
ORD-00004075,CUST-09467,73.26,Toys,0.101,0,11,Debit Card,0
ORD-00004076,CUST-07315,68.68,Clothing,0.16,0,16,Debit Card,0
ORD-00004077,CUST-06696,115.68,Electronics,0.101,0,7,PayPal,0
ORD-00004078,CUST-09934,75.82,Clothing,0.306,2,9,PayPal,0
ORD-00004079,CUST-01964,92.06,Clothing,0.255,1,6,PayPal,0
ORD-00004080,CUST-07415,23.76,Beauty,0.167,2,17,PayPal,0
ORD-00004081,CUST-06914,365.99,Electronics,0.23,0,5,Credit Card,0
ORD-00004082,CUST-00998,325.47,Home & Garden,0.114,0,3,Credit Card,0
ORD-00004083,CUST-09515,162.81,Electronics,0.097,0,1,Credit Card,0
ORD-00004084,CUST-04074,130.28,Clothing,0.324,0,9,PayPal,0
ORD-00004085,CUST-04907,100.86,Electronics,0.157,0,15,Debit Card,0
ORD-00004086,CUST-09443,22.29,Clothing,0.146,1,5,PayPal,0
ORD-00004087,CUST-09496,467.98,Clothing,0.089,1,21,Credit Card,0
ORD-00004088,CUST-09932,39.72,Clothing,0.257,1,4,Credit Card,0
ORD-00004089,CUST-09861,58.09,Clothing,0.157,0,4,Credit Card,0
ORD-00004090,CUST-03813,158.67,Clothing,0.093,0,1,PayPal,0
ORD-00004091,CUST-07473,461.06,Clothing,0.083,2,5,PayPal,0
ORD-00004092,CUST-08908,161.93,Clothing,0.205,1,3,PayPal,0
ORD-00004093,CUST-03990,104.2,Home & Garden,0.164,2,4,Debit Card,0
ORD-00004094,CUST-01852,67.38,Clothing,0.271,0,1,Credit Card,0
ORD-00004095,CUST-02124,171.67,Electronics,0.16,1,5,Credit Card,0
ORD-00004096,CUST-01939,73.83,Clothing,0.068,0,17,Credit Card,0
ORD-00004097,CUST-06620,44.93,Electronics,0.122,0,3,Gift Card,0
ORD-00004098,CUST-02687,25.11,Beauty,0.052,0,9,Credit Card,0
ORD-00004099,CUST-02266,147.99,Beauty,0.034,0,6,Credit Card,0
ORD-00004100,CUST-00661,195.49,Clothing,0.12,1,1,Credit Card,0
ORD-00004101,CUST-03012,52.69,Electronics,0.111,0,2,Debit Card,0
ORD-00004102,CUST-09072,185.82,Clothing,0.045,0,1,Credit Card,0
ORD-00004103,CUST-07862,213.72,Electronics,0.264,0,1,Gift Card,1
ORD-00004104,CUST-09212,15.04,Home & Garden,0.111,0,1,Credit Card,0
ORD-00004105,CUST-03583,22.98,Beauty,0.069,1,1,Credit Card,0
ORD-00004106,CUST-01415,89.47,Clothing,0.166,0,2,Credit Card,0
ORD-00004107,CUST-09538,68.9,Electronics,0.183,1,5,PayPal,0
ORD-00004108,CUST-02862,93.15,Toys,0.249,2,9,Debit Card,0
ORD-00004109,CUST-02582,65.97,Electronics,0.134,1,2,Debit Card,0
ORD-00004110,CUST-09826,92.0,Clothing,0.155,0,4,Debit Card,0
ORD-00004111,CUST-06816,77.66,Home & Garden,0.019,1,14,Credit Card,0
ORD-00004112,CUST-08818,100.72,Clothing,0.103,0,6,Credit Card,0
ORD-00004113,CUST-09203,82.7,Clothing,0.206,0,21,Gift Card,0
ORD-00004114,CUST-08117,72.61,Clothing,0.023,1,1,Credit Card,0
ORD-00004115,CUST-08764,406.21,Beauty,0.126,0,2,Debit Card,0
ORD-00004116,CUST-03576,27.76,Home & Garden,0.186,0,8,Gift Card,0
ORD-00004117,CUST-01139,561.04,Toys,0.251,0,4,Debit Card,0
ORD-00004118,CUST-08419,44.57,Electronics,0.223,1,2,PayPal,0
ORD-00004119,CUST-02238,66.17,Electronics,0.117,1,4,Debit Card,0
ORD-00004120,CUST-03000,65.69,Beauty,0.072,0,2,Credit Card,0
ORD-00004121,CUST-06286,291.04,Home & Garden,0.055,1,1,PayPal,0
ORD-00004122,CUST-07560,133.05,Clothing,0.24,2,1,PayPal,0
ORD-00004123,CUST-07042,158.29,Clothing,0.286,1,1,Credit Card,0
ORD-00004124,CUST-05347,297.04,Electronics,0.034,1,13,Gift Card,0
ORD-00004125,CUST-08018,42.97,Home & Garden,0.118,0,11,PayPal,0
ORD-00004126,CUST-07801,106.72,Electronics,0.298,1,19,Debit Card,0
ORD-00004127,CUST-03585,437.05,Electronics,0.084,0,6,PayPal,0
ORD-00004128,CUST-03856,40.9,Home & Garden,0.039,1,30,PayPal,0
ORD-00004129,CUST-08849,216.34,Clothing,0.209,0,3,Credit Card,0
ORD-00004130,CUST-00102,62.18,Beauty,0.258,0,2,PayPal,0
ORD-00004131,CUST-01402,83.2,Clothing,0.274,1,1,Credit Card,0
ORD-00004132,CUST-00837,147.53,Toys,0.05,0,2,Debit Card,0
ORD-00004133,CUST-07769,47.7,Electronics,0.292,0,2,Debit Card,0
ORD-00004134,CUST-03860,143.77,Clothing,0.042,1,3,PayPal,0
ORD-00004135,CUST-02217,134.34,Clothing,0.405,0,3,Credit Card,0
ORD-00004136,CUST-01933,144.59,Clothing,0.205,0,5,Credit Card,0
ORD-00004137,CUST-04173,85.39,Home & Garden,0.086,1,4,Credit Card,0
ORD-00004138,CUST-08042,42.42,Clothing,0.036,2,14,Debit Card,0
ORD-00004139,CUST-02241,105.49,Clothing,0.165,0,9,Credit Card,0
ORD-00004140,CUST-02682,111.3,Beauty,0.032,0,7,Credit Card,0
ORD-00004141,CUST-03819,280.77,Clothing,0.364,0,17,Credit Card,0
ORD-00004142,CUST-00496,276.09,Toys,0.199,0,7,Credit Card,0
ORD-00004143,CUST-04945,55.25,Beauty,0.112,0,5,PayPal,0
ORD-00004144,CUST-07477,236.34,Clothing,0.071,0,8,Credit Card,0
ORD-00004145,CUST-06634,112.29,Electronics,0.184,2,11,Debit Card,0
ORD-00004146,CUST-08737,239.21,Home & Garden,0.12,0,11,Debit Card,0
ORD-00004147,CUST-06572,171.7,Clothing,0.143,0,28,PayPal,0
ORD-00004148,CUST-03012,235.1,Beauty,0.099,0,3,Credit Card,0
ORD-00004149,CUST-07420,63.9,Clothing,0.334,1,9,Gift Card,0
ORD-00004150,CUST-01290,84.03,Electronics,0.049,0,3,Credit Card,0
ORD-00004151,CUST-05422,101.9,Electronics,0.221,0,6,Credit Card,0
ORD-00004152,CUST-07384,85.27,Home & Garden,0.04,0,5,Credit Card,1
ORD-00004153,CUST-07254,232.57,Electronics,0.202,1,9,PayPal,0
ORD-00004154,CUST-09140,109.7,Toys,0.061,0,3,Credit Card,0
ORD-00004155,CUST-09046,223.44,Clothing,0.27,0,1,Credit Card,0
ORD-00004156,CUST-02878,154.62,Electronics,0.132,0,3,PayPal,0
ORD-00004157,CUST-02583,65.68,Electronics,0.093,0,9,PayPal,0
ORD-00004158,CUST-03663,217.07,Beauty,0.148,0,2,Credit Card,0
ORD-00004159,CUST-07877,33.93,Electronics,0.308,0,4,Credit Card,0
ORD-00004160,CUST-06270,113.74,Electronics,0.15,0,11,Credit Card,0
ORD-00004161,CUST-04603,121.44,Clothing,0.03,0,17,PayPal,0
ORD-00004162,CUST-04661,141.92,Electronics,0.041,0,7,PayPal,0
ORD-00004163,CUST-05117,126.0,Clothing,0.09,0,20,Gift Card,0
ORD-00004164,CUST-08821,147.8,Electronics,0.402,0,2,PayPal,1
ORD-00004165,CUST-08553,181.53,Clothing,0.057,1,26,Debit Card,0
ORD-00004166,CUST-07826,68.28,Home & Garden,0.296,1,10,PayPal,0
ORD-00004167,CUST-07191,147.59,Beauty,0.095,1,2,Credit Card,0
ORD-00004168,CUST-07428,94.1,Home & Garden,0.154,0,13,PayPal,0
ORD-00004169,CUST-08120,32.81,Toys,0.238,0,4,Debit Card,0
ORD-00004170,CUST-04247,77.36,Clothing,0.153,1,5,Credit Card,0
ORD-00004171,CUST-06278,377.91,Home & Garden,0.041,0,15,Credit Card,0
ORD-00004172,CUST-09974,26.04,Electronics,0.189,0,3,PayPal,0
ORD-00004173,CUST-05022,121.66,Clothing,0.266,0,6,Gift Card,0
ORD-00004174,CUST-06005,169.03,Clothing,0.079,0,17,Debit Card,0
ORD-00004175,CUST-04289,57.74,Electronics,0.047,0,10,PayPal,0
ORD-00004176,CUST-03797,69.59,Electronics,0.072,1,9,Credit Card,0
ORD-00004177,CUST-03454,23.07,Clothing,0.124,2,1,PayPal,1
ORD-00004178,CUST-07142,266.99,Clothing,0.211,1,1,PayPal,0
ORD-00004179,CUST-04695,116.81,Clothing,0.132,0,10,PayPal,0
ORD-00004180,CUST-03868,291.24,Electronics,0.146,0,17,Credit Card,0
ORD-00004181,CUST-03867,96.0,Electronics,0.212,0,16,PayPal,0
ORD-00004182,CUST-06117,28.84,Electronics,0.145,1,2,Credit Card,0
ORD-00004183,CUST-02181,145.46,Beauty,0.372,1,6,Gift Card,0
ORD-00004184,CUST-02996,220.75,Electronics,0.379,1,3,Credit Card,0
ORD-00004185,CUST-08906,75.77,Home & Garden,0.294,0,5,PayPal,0
ORD-00004186,CUST-06883,361.99,Clothing,0.08,0,4,PayPal,0
ORD-00004187,CUST-00770,84.58,Clothing,0.164,0,16,PayPal,0
ORD-00004188,CUST-04007,115.51,Clothing,0.152,0,7,Credit Card,0
ORD-00004189,CUST-06759,256.27,Home & Garden,0.102,1,1,Credit Card,0
ORD-00004190,CUST-01399,57.47,Home & Garden,0.116,1,15,PayPal,1
ORD-00004191,CUST-08798,95.99,Electronics,0.086,1,3,Debit Card,0
ORD-00004192,CUST-04969,23.24,Electronics,0.085,0,5,Debit Card,0
ORD-00004193,CUST-05895,106.99,Beauty,0.152,0,1,Debit Card,0
ORD-00004194,CUST-02461,78.89,Beauty,0.318,1,2,Credit Card,0
ORD-00004195,CUST-09723,84.18,Electronics,0.412,0,1,PayPal,0
ORD-00004196,CUST-07791,156.8,Clothing,0.184,1,14,PayPal,0
ORD-00004197,CUST-01921,40.85,Home & Garden,0.086,3,11,Credit Card,0
ORD-00004198,CUST-08673,78.61,Electronics,0.122,0,3,Debit Card,0
ORD-00004199,CUST-04411,195.84,Clothing,0.027,0,3,PayPal,0
ORD-00004200,CUST-05164,284.59,Electronics,0.176,1,3,Credit Card,0
ORD-00004201,CUST-02971,64.88,Beauty,0.144,0,1,PayPal,0
ORD-00004202,CUST-00707,377.18,Home & Garden,0.19,1,3,Credit Card,0
ORD-00004203,CUST-07715,348.76,Electronics,0.145,1,7,Credit Card,0
ORD-00004204,CUST-03658,55.81,Beauty,0.11,1,6,Credit Card,0
ORD-00004205,CUST-02075,101.62,Clothing,0.098,0,17,Credit Card,0
ORD-00004206,CUST-07040,149.54,Clothing,0.074,1,2,Credit Card,0
ORD-00004207,CUST-05710,40.37,Home & Garden,0.211,0,3,Credit Card,0
ORD-00004208,CUST-00453,36.42,Electronics,0.157,0,1,Credit Card,0
ORD-00004209,CUST-07761,114.26,Electronics,0.142,0,14,Credit Card,0
ORD-00004210,CUST-04836,133.8,Clothing,0.139,0,5,PayPal,0
ORD-00004211,CUST-09027,78.5,Electronics,0.204,2,5,PayPal,0
ORD-00004212,CUST-04687,40.24,Clothing,0.13,0,5,PayPal,0
ORD-00004213,CUST-02371,158.49,Clothing,0.261,2,31,PayPal,0
ORD-00004214,CUST-01558,77.63,Clothing,0.355,1,1,PayPal,0
ORD-00004215,CUST-02491,98.56,Clothing,0.025,0,13,Credit Card,0
ORD-00004216,CUST-06254,38.02,Clothing,0.026,0,1,Credit Card,0
ORD-00004217,CUST-09635,129.67,Electronics,0.255,0,34,Debit Card,0
ORD-00004218,CUST-09670,97.24,Electronics,0.152,0,6,PayPal,0
ORD-00004219,CUST-08989,64.73,Home & Garden,0.039,1,3,PayPal,0
